ADM_SECT_GBN|ADM_CD|ADM_SECT_NM|LOWEST_ADM_SECT_NM|DEL_YMD|CHG_BEF_ADM_SECT_GBN|CRE_YMD|CHG_BEF_ADM_SECT_CD|COL_ADM_SECT_CD
A|4146353000|경기도 용인시 기흥구 상갈동|상갈동|||20051031||26110
A|4146354000|경기도 용인시 기흥구 기흥동|기흥동|||20051031||26110
A|4146355000|경기도 용인시 기흥구 서농동|서농동|||20051031||26110
A|4146356000|경기도 용인시 기흥구 구성동|구성동|||20051031||26110
A|4146357000|경기도 용인시 기흥구 마북동|마북동|||20051031||26110
A|4146358500|경기도 용인시 기흥구 동백동|동백동|||20070701||26110
A|4146358600|경기도 용인시 기흥구 상하동|상하동|||20070701||26110
A|4146359000|경기도 용인시 기흥구 보정동|보정동|||20051031||26110
A|4146500000|경기도 용인시 수지구|용인시 수지구|||20051031||26110
A|4146551000|경기도 용인시 수지구 풍덕천1동|풍덕천1동||A|20051031|4146055000|26110
A|4146552000|경기도 용인시 수지구 풍덕천2동|풍덕천2동||A|20051031|4146056000|26110
A|4146553000|경기도 용인시 수지구 신봉동|신봉동|||20051031||26110
A|4146554000|경기도 용인시 수지구 죽전1동|죽전1동||A|20051031|4146057000|26110
A|4146555000|경기도 용인시 수지구 죽전2동|죽전2동||A|20051031|4146058000|26110
A|4146556000|경기도 용인시 수지구 동천동|동천동||A|20051031|4146059000|26110
A|4146557000|경기도 용인시 수지구 상현1동|상현1동||A|20051031|4146060000|26110
A|4146558000|경기도 용인시 수지구 상현2동|상현2동|||20051031||26110
A|4146559000|경기도 용인시 수지구 성복동|성복동||A|20051031|4146061000|26110
A|4148000000|경기도 파주시|파주시|||19960301||26110
A|4148025000|경기도 파주시 문산읍|문산읍|||19960301||26110
A|4148025300|경기도 파주시 파주읍|파주읍|||19960301||26110
A|4148025600|경기도 파주시 법원읍|법원읍|||19960301||26110
A|4148026200|경기도 파주시 조리읍|조리읍||A|20020401|4148034000|26110
A|4148031000|경기도 파주시 월롱면|월롱면|||19960301||26110
A|4148032000|경기도 파주시 탄현면|탄현면|||19960301||26110
A|4148035000|경기도 파주시 광탄면|광탄면|||19960301||26110
A|4148036000|경기도 파주시 파평면|파평면|||19960301||26110
A|4148037000|경기도 파주시 적성면|적성면|||19960301||26110
A|4148038000|경기도 파주시 군내면|군내면|||19960301||26110
A|4148038700|경기도 파주시 장단출장소|장단출장소|||20110501||26110
A|4148039000|경기도 파주시 장단면|장단면|||19960301||26110
A|4148040000|경기도 파주시 진동면|진동면|||19960301||26110
A|4148041000|경기도 파주시 진서면|진서면|||19960301||26110
A|4148051000|경기도 파주시 금촌1동|금촌1동|||19960301||26110
A|4148052000|경기도 파주시 금촌2동|금촌2동|||19960301||26110
A|4148053000|경기도 파주시 금촌3동|금촌3동|||20110725||26110
A|4148054000|경기도 파주시 교하동|교하동|||20110725||26110
A|4148055000|경기도 파주시 운정1동|운정1동|||20110725||26110
A|4148056000|경기도 파주시 운정2동|운정2동|||20110725||26110
A|4148057000|경기도 파주시 운정3동|운정3동|||20110725||26110
A|4150000000|경기도 이천시|이천시|||19960301||26110
A|4150025000|경기도 이천시 장호원읍|장호원읍|||19960301||26110
A|4150025300|경기도 이천시 부발읍|부발읍|||19960301||26110
A|4150031000|경기도 이천시 신둔면|신둔면|||19960301||26110
A|4150032000|경기도 이천시 백사면|백사면|||19960301||26110
A|4150033000|경기도 이천시 호법면|호법면|||19960301||26110
A|4150034000|경기도 이천시 마장면|마장면|||19960301||26110
A|4150035000|경기도 이천시 대월면|대월면|||19960301||26110
A|4150036000|경기도 이천시 모가면|모가면|||19960301||26110
A|4150037000|경기도 이천시 설성면|설성면|||19960301||26110
A|4150038000|경기도 이천시 율면|율면|||19960301||26110
A|4150051000|경기도 이천시 창전동|창전동|||19960301||26110
A|4150051500|경기도 이천시 증포동|증포동|||20030210||26110
A|4150052000|경기도 이천시 중리동|중리동|||19960301||26110
A|4150053000|경기도 이천시 관고동|관고동|||19960301||26110
A|4155000000|경기도 안성시|안성시|||19980401||26110
A|4155025000|경기도 안성시 공도읍|공도읍||A|20010601|4155037000|26110
A|4155031000|경기도 안성시 보개면|보개면|||19980401||26110
A|4155032000|경기도 안성시 금광면|금광면|||19980401||26110
A|4155033000|경기도 안성시 서운면|서운면|||19980401||26110
A|4155034000|경기도 안성시 미양면|미양면|||19980401||26110
A|4155035000|경기도 안성시 대덕면|대덕면|||19980401||26110
A|4155036000|경기도 안성시 양성면|양성면|||19980401||26110
A|4155038000|경기도 안성시 원곡면|원곡면|||19980401||26110
A|4155039000|경기도 안성시 일죽면|일죽면|||19980401||26110
A|4155040000|경기도 안성시 죽산면|죽산면|||19980401||26110
A|4155041000|경기도 안성시 삼죽면|삼죽면|||19980401||26110
A|4155042000|경기도 안성시 고삼면|고삼면|||19980401||26110
A|4155051000|경기도 안성시 안성1동|안성1동|||19980401||26110
A|4155052000|경기도 안성시 안성2동|안성2동|||19980401||26110
A|4155053000|경기도 안성시 안성3동|안성3동|||19980401||26110
A|4157000000|경기도 김포시|김포시|||19980401||26110
A|4157025000|경기도 김포시 통진읍|통진읍|||20040101||26110
A|4157025300|경기도 김포시 고촌읍|고촌읍|||20090901||26110
A|4157025600|경기도 김포시 양촌읍|양촌읍|||20111114||26110
A|4157034000|경기도 김포시 대곶면|대곶면|||19980401||26110
A|4157035000|경기도 김포시 월곶면|월곶면|||19980401||26110
A|4157036000|경기도 김포시 하성면|하성면|||19980401||26110
A|4157051000|경기도 김포시 김포1동|김포1동|||19980401||26110
A|4157052000|경기도 김포시 김포2동|김포2동|||19980401||26110
A|4157054000|경기도 김포시 사우동|사우동|||20030901||26110
A|4157055000|경기도 김포시 풍무동|풍무동|||20030901||26110
A|4157056000|경기도 김포시 장기동|장기동|||20120924||26110
A|4157057000|경기도 김포시 구래동|구래동|||20131028||26110
A|4157058000|경기도 김포시 운양동|운양동|||20150202||26110
A|4159000000|경기도 화성시|화성시||A|20010321|4175000000|26110
A|4159025300|경기도 화성시 봉담읍|봉담읍||A|20010321|4175025300|26110
A|4159025600|경기도 화성시 우정읍|우정읍||A|20030614|4159038000|26110
A|4159025900|경기도 화성시 향남읍|향남읍|||20070129||26110
A|4159026200|경기도 화성시 남양읍|남양읍||A|20141020||26110
A|4159031000|경기도 화성시 매송면|매송면||A|20010321|4175032000|26110
A|4159032000|경기도 화성시 비봉면|비봉면||A|20010321|4175034000|26110
A|4159033000|경기도 화성시 마도면|마도면||A|20010321|4175036000|26110
A|4159034000|경기도 화성시 송산면|송산면||A|20010321|4175037000|26110
A|4159035000|경기도 화성시 서신면|서신면||A|20010321|4175038000|26110
A|4159036000|경기도 화성시 팔탄면|팔탄면||A|20010321|4175039000|26110
A|4159037000|경기도 화성시 장안면|장안면||A|20010321|4175040000|26110
A|4159040000|경기도 화성시 양감면|양감면||A|20010321|4175043000|26110
A|4159041000|경기도 화성시 정남면|정남면||A|20010321|4175044000|26110
A|4159051000|경기도 화성시 남양동|남양동||A|20010321|4175035000|26110
A|4159051500|경기도 화성시 새솔동|새솔동||A|20180122||26110
A|4159052000|경기도 화성시 진안동|진안동|||20060102||26110
A|4159053000|경기도 화성시 병점1동|병점1동|||20060102||26110
A|4159054000|경기도 화성시 병점2동|병점2동|||20060102||26110
A|4159055000|경기도 화성시 반월동|반월동|||20060102||26110
A|4159056000|경기도 화성시 기배동|기배동|||20060102||26110
A|4159057000|경기도 화성시 화산동|화산동|||20060102||26110
A|4159058500|경기도 화성시 동탄1동|동탄1동|||20080303||26110
A|4159058600|경기도 화성시 동탄2동|동탄2동|||20080303||26110
A|4159058700|경기도 화성시 동탄3동|동탄3동|||20090608||26110
A|4159058800|경기도 화성시 동탄4동|동탄4동|||20150102||26110
A|4159059000|경기도 화성시 동탄5동|동탄5동||A|20180122||26110
A|4159060000|경기도 화성시 동탄6동|동탄6동||A|20180122||26110
A|4159200000|경기도 화성시 동부출장소|화성시 동부출장소|||20060102||26110
A|4161000000|경기도 광주시|광주시||A|20010321|4179000000|26110
A|4161025300|경기도 광주시 초월읍|초월읍||A|20040621|4161031000|26110
A|4161025900|경기도 광주시 곤지암읍|곤지암읍||A|20110621|4161025600|26110
A|4161033000|경기도 광주시 도척면|도척면||A|20010321|4179034000|26110
A|4161034000|경기도 광주시 퇴촌면|퇴촌면||A|20010321|4179035000|26110
A|4161035000|경기도 광주시 남종면|남종면||A|20010321|4179036000|26110
A|4161037000|경기도 광주시 남한산성면|남한산성면||A|20151016|4161036000|26110
A|4161051000|경기도 광주시 경안동|경안동||A|20010321|4179025000|26110
A|4161052000|경기도 광주시 송정동|송정동||A|20010321|4179025000|26110
A|4161053000|경기도 광주시 광남동|광남동||A|20010321|4179025000|26110
A|4163000000|경기도 양주시|양주시||A|20031019|4171000000|26110
A|4163025000|경기도 양주시 백석읍|백석읍||A|20031019|4171025600|26110
A|4163031000|경기도 양주시 은현면|은현면||A|20031019|4171032000|26110
A|4163032000|경기도 양주시 남면|남면||A|20031019|4171033000|26110
A|4163033000|경기도 양주시 광적면|광적면||A|20031019|4171034000|26110
A|4163034000|경기도 양주시 장흥면|장흥면||A|20031019|4171036000|26110
A|4163051000|경기도 양주시 양주1동|양주1동||A|20031019|4171025300|26110
A|4163052000|경기도 양주시 양주2동|양주2동||A|20031019|4171025300|26110
A|4163053000|경기도 양주시 회천1동|회천1동||A|20031019|4171025000|26110
A|4163054000|경기도 양주시 회천2동|회천2동||A|20031019|4171025000|26110
A|4163055000|경기도 양주시 회천3동|회천3동||A|20031019|4171025000|26110
A|4163056000|경기도 양주시 회천4동|회천4동||A|20031019|4171025000|26110
A|4165000000|경기도 포천시|포천시||A|20031019|4181000000|26110
A|4165025000|경기도 포천시 소흘읍|소흘읍||A|20031019|4181025300|26110
A|4165031000|경기도 포천시 군내면|군내면||A|20031019|4181031000|26110
A|4165032000|경기도 포천시 내촌면|내촌면||A|20031019|4181032000|26110
A|4165033000|경기도 포천시 가산면|가산면||A|20031019|4181033000|26110
A|4165034000|경기도 포천시 신북면|신북면||A|20031019|4181035000|26110
A|4165035000|경기도 포천시 창수면|창수면||A|20031019|4181037000|26110
A|4165036000|경기도 포천시 영중면|영중면||A|20031019|4181038000|26110
A|4165037000|경기도 포천시 일동면|일동면||A|20031019|4181039000|26110
A|4165038000|경기도 포천시 이동면|이동면||A|20031019|4181040000|26110
A|4165039000|경기도 포천시 영북면|영북면||A|20031019|4181041000|26110
A|4165040000|경기도 포천시 관인면|관인면||A|20031019|4181036000|26110
A|4165041000|경기도 포천시 화현면|화현면||A|20031019|4181042000|26110
A|4165051000|경기도 포천시 포천동|포천동||A|20031019|4181025000|26110
A|4165052000|경기도 포천시 선단동|선단동||A|20031019|4181025000|26110
A|4167000000|경기도 여주시|여주시||A|20130923|4173000000|26110
A|4167025000|경기도 여주시 가남읍|가남읍|||20130923||26110
A|4167031000|경기도 여주시 점동면|점동면|||20130923||26110
A|4167032000|경기도 여주시 흥천면|흥천면|||20130923||26110
A|4167033000|경기도 여주시 금사면|금사면|||20130923||26110
A|4167034500|경기도 여주시 세종대왕면|세종대왕면||A|20211230|4167034000|26110
A|4167035000|경기도 여주시 대신면|대신면|||20130923||26110
A|4167036000|경기도 여주시 북내면|북내면|||20130923||26110
A|4167037000|경기도 여주시 강천면|강천면|||20130923||26110
A|4167038000|경기도 여주시 산북면|산북면|||20130923||26110
A|4167051000|경기도 여주시 여흥동|여흥동|||20130923||26110
A|4167052000|경기도 여주시 중앙동|중앙동|||20130923||26110
A|4167053000|경기도 여주시 오학동|오학동|||20130923||26110
A|4180000000|경기도 연천군|연천군|||19880423||26110
A|4180025000|경기도 연천군 연천읍|연천읍|||19880423||26110
A|4180025300|경기도 연천군 전곡읍|전곡읍|||19880423||26110
A|4180031000|경기도 연천군 군남면|군남면|||19880423||26110
A|4180032000|경기도 연천군 청산면|청산면|||19880423||26110
A|4180033000|경기도 연천군 백학면|백학면|||19880423||26110
A|4180034000|경기도 연천군 미산면|미산면|||19880423||26110
A|4180035000|경기도 연천군 왕징면|왕징면|||19880423||26110
A|4180036000|경기도 연천군 신서면|신서면|||19880423||26110
A|4180037000|경기도 연천군 중면|중면|||19950420||26110
A|4180038000|경기도 연천군 장남면|장남면|||19890401||26110
A|4182000000|경기도 가평군|가평군|||19880423||26110
A|4182025000|경기도 가평군 가평읍|가평읍|||19880423||26110
A|4182031000|경기도 가평군 설악면|설악면|||19880423||26110
A|4182032500|경기도 가평군 청평면|청평면|||20041201||26110
A|4182033000|경기도 가평군 상면|상면|||19880423||26110
A|4182034500|경기도 가평군 조종면|조종면||A|20151216|4182034000|26110
A|4182035000|경기도 가평군 북면|북면|||19880423||26110
A|4183000000|경기도 양평군|양평군|||19880423||26110
A|4183025000|경기도 양평군 양평읍|양평읍|||19880423||26110
A|4183031000|경기도 양평군 강상면|강상면|||19880423||26110
A|4183032000|경기도 양평군 강하면|강하면|||19880423||26110
A|4183033000|경기도 양평군 양서면|양서면|||19880423||26110
A|4183034000|경기도 양평군 옥천면|옥천면|||19880423||26110
